"YEAR","STATE","AGE_GROUP","METRIC","DETECTION_METHOD","FINES","ARRESTS","CHARGES"
2023,"VIC","17-25","Mobile Phone Use","Manual Detection",248,0,0
2023,"VIC","17-25","Non Wearing Seatbelts","Manual Detection",73,0,0
2023,"VIC","17-25","Speed Fines","Auto detection camera",2051,0,0
2023,"VIC","17-25","Speed Fines","Auto detection camera",1926,0,0
2023,"VIC","17-25","Speed Fines","Manual Detection",762,0,0
2023,"VIC","17-25","Unlicensed Driving","Manual Detection",97,0,0
2023,"VIC","26-39","Mobile Phone Use","Manual Detection",586,0,0
2023,"VIC","26-39","Non Wearing Seatbelts","Manual Detection",157,0,0
2023,"VIC","26-39","Speed Fines","Auto detection camera",8561,0,0
2023,"VIC","26-39","Speed Fines","Auto detection camera",8726,0,0
2023,"VIC","26-39","Speed Fines","Manual Detection",1464,0,0
2023,"VIC","26-39","Unlicensed Driving","Manual Detection",268,0,0
2023,"VIC","40-64","Mobile Phone Use","Manual Detection",445,0,0
2023,"VIC","40-64","Non Wearing Seatbelts","Manual Detection",144,0,0
2023,"VIC","40-64","Speed Fines","Auto detection camera",14791,0,0
2023,"VIC","40-64","Speed Fines","Auto detection camera",14530,0,0
2023,"VIC","40-64","Speed Fines","Manual Detection",1695,0,0
2023,"VIC","40-64","Unlicensed Driving","Manual Detection",135,0,0
2023,"VIC","65 and over","Mobile Phone Use","Manual Detection",59,0,0
2023,"VIC","65 and over","Non Wearing Seatbelts","Manual Detection",14,0,0
2023,"VIC","65 and over","Speed Fines","Auto detection camera",4488,0,0
2023,"VIC","65 and over","Speed Fines","Auto detection camera",4294,0,0
2023,"VIC","65 and over","Speed Fines","Manual Detection",325,0,0
2023,"VIC","65 and over","Unlicensed Driving","Manual Detection",5,0,0
2023,"VIC","Unknown","Speed Fines","Auto detection camera",9373,0,0
2023,"VIC","Unknown","Speed Fines","Auto detection camera",7165,0,0
2023,"VIC","Unknown","Speed Fines","Manual Detection",2,0,0
2023,"VIC","Unknown","Unlicensed Driving","Manual Detection",1,0,0
2023,"VIC","0-16","Non Wearing Seatbelts","Manual Detection",1,0,0
2023,"VIC","17-25","Mobile Phone Use","Manual Detection",2,0,0
2023,"VIC","17-25","Non Wearing Seatbelts","Manual Detection",10,0,0
2023,"VIC","17-25","Speed Fines","Auto detection camera",1,0,0
2023,"VIC","17-25","Speed Fines","Auto detection camera",53,0,0
2023,"VIC","17-25","Speed Fines","Manual Detection",131,0,0
2023,"VIC","17-25","Unlicensed Driving","Manual Detection",14,0,0
2023,"VIC","26-39","Mobile Phone Use","Manual Detection",12,0,0
2023,"VIC","26-39","Non Wearing Seatbelts","Manual Detection",15,0,0
2023,"VIC","26-39","Speed Fines","Auto detection camera",5,0,0
2023,"VIC","26-39","Speed Fines","Auto detection camera",251,0,0
2023,"VIC","26-39","Speed Fines","Manual Detection",295,0,0
2023,"VIC","26-39","Unlicensed Driving","Manual Detection",24,0,0
2023,"VIC","40-64","Mobile Phone Use","Manual Detection",8,0,0
2023,"VIC","40-64","Non Wearing Seatbelts","Manual Detection",15,0,0
2023,"VIC","40-64","Speed Fines","Auto detection camera",16,0,0
2023,"VIC","40-64","Speed Fines","Auto detection camera",417,0,0
2023,"VIC","40-64","Speed Fines","Manual Detection",322,0,0
2023,"VIC","40-64","Unlicensed Driving","Manual Detection",16,0,0
2023,"VIC","65 and over","Mobile Phone Use","Manual Detection",2,0,0
2023,"VIC","65 and over","Non Wearing Seatbelts","Manual Detection",4,0,0
2023,"VIC","65 and over","Speed Fines","Auto detection camera",5,0,0
2023,"VIC","65 and over","Speed Fines","Auto detection camera",268,0,0
2023,"VIC","65 and over","Speed Fines","Manual Detection",90,0,0
2023,"VIC","65 and over","Unlicensed Driving","Manual Detection",1,0,0
2023,"VIC","Unknown","Speed Fines","Auto detection camera",11,0,0
2023,"VIC","Unknown","Speed Fines","Auto detection camera",263,0,0
2023,"VIC","Unknown","Speed Fines","Manual Detection",1,0,0
2023,"VIC","17-25","Speed Fines","Manual Detection",6,0,0
2023,"VIC","26-39","Speed Fines","Manual Detection",18,0,0
2023,"VIC","40-64","Speed Fines","Auto detection camera",1,0,0
2023,"VIC","40-64","Speed Fines","Manual Detection",19,0,0
2023,"VIC","65 and over","Non Wearing Seatbelts","Manual Detection",1,0,0
2023,"VIC","65 and over","Speed Fines","Manual Detection",13,0,0
2023,"VIC","17-25","Speed Fines","Auto detection camera",46,0,0
2023,"VIC","17-25","Speed Fines","Auto detection camera",76,0,0
2023,"VIC","17-25","Speed Fines","Manual Detection",8,0,0
2023,"VIC","17-25","Unlicensed Driving","Manual Detection",3,0,0
2023,"VIC","26-39","Mobile Phone Use","Manual Detection",2,0,0
2023,"VIC","26-39","Speed Fines","Auto detection camera",87,0,0
2023,"VIC","26-39","Speed Fines","Auto detection camera",206,0,0
2023,"VIC","26-39","Speed Fines","Manual Detection",24,0,0
2023,"VIC","26-39","Unlicensed Driving","Manual Detection",2,0,0
2023,"VIC","40-64","Mobile Phone Use","Manual Detection",1,0,0
2023,"VIC","40-64","Speed Fines","Auto detection camera",111,0,0
2023,"VIC","40-64","Speed Fines","Auto detection camera",292,0,0
2023,"VIC","40-64","Speed Fines","Manual Detection",26,0,0
2023,"VIC","40-64","Unlicensed Driving","Manual Detection",3,0,0
2023,"VIC","65 and over","Speed Fines","Auto detection camera",38,0,0
2023,"VIC","65 and over","Speed Fines","Auto detection camera",113,0,0
2023,"VIC","65 and over","Speed Fines","Manual Detection",3,0,0
2023,"VIC","Unknown","Speed Fines","Auto detection camera",69,0,0
2023,"VIC","Unknown","Speed Fines","Auto detection camera",110,0,0
2023,"WA","0-16","Unlicensed Driving","Manual Detection",0,23,50
2023,"WA","17-25","Mobile Phone Use","Manual Detection",69,0,0
2023,"WA","17-25","Mobile Phone Use","Unknown",0,0,4
2023,"WA","17-25","Non Wearing Seatbelts","Manual Detection",37,0,0
2023,"WA","17-25","Non Wearing Seatbelts","Unknown",0,0,12
2023,"WA","17-25","Speed Fines","Auto detection camera",251,0,0
2023,"WA","17-25","Speed Fines","Auto detection camera",1052,0,0
2023,"WA","17-25","Speed Fines","Auto detection camera",5145,0,0
2023,"WA","17-25","Speed Fines","Manual Detection",839,0,0
2023,"WA","17-25","Speed Fines","Auto detection camera",801,0,0
2023,"WA","17-25","Speed Fines","Unknown",0,1,26
2023,"WA","17-25","Unlicensed Driving","Manual Detection",45,40,397
2023,"WA","26-39","Mobile Phone Use","Manual Detection",155,0,0
2023,"WA","26-39","Mobile Phone Use","Unknown",0,1,12
2023,"WA","26-39","Non Wearing Seatbelts","Manual Detection",59,0,0
2023,"WA","26-39","Non Wearing Seatbelts","Unknown",0,1,15
2023,"WA","26-39","Speed Fines","Auto detection camera",604,0,0
2023,"WA","26-39","Speed Fines","Auto detection camera",3597,0,0
2023,"WA","26-39","Speed Fines","Auto detection camera",13069,0,0
2023,"WA","26-39","Speed Fines","Manual Detection",1511,0,0
2023,"WA","26-39","Speed Fines","Auto detection camera",2795,0,0
2023,"WA","26-39","Speed Fines","Unknown",0,0,48
2023,"WA","26-39","Unlicensed Driving","Manual Detection",64,71,540
2023,"WA","40-64","Mobile Phone Use","Manual Detection",125,0,0
2023,"WA","40-64","Mobile Phone Use","Unknown",0,1,4
2023,"WA","40-64","Non Wearing Seatbelts","Manual Detection",56,0,0
2023,"WA","40-64","Non Wearing Seatbelts","Unknown",0,0,5
2023,"WA","40-64","Speed Fines","Auto detection camera",609,0,0
2023,"WA","40-64","Speed Fines","Auto detection camera",5241,0,0
2023,"WA","40-64","Speed Fines","Auto detection camera",19349,0,0
2023,"WA","40-64","Speed Fines","Manual Detection",1808,0,0
2023,"WA","40-64","Speed Fines","Auto detection camera",5845,0,0
2023,"WA","40-64","Speed Fines","Unknown",0,0,52
2023,"WA","40-64","Unlicensed Driving","Manual Detection",49,26,311
2023,"WA","65 and over","Mobile Phone Use","Manual Detection",19,0,0
2023,"WA","65 and over","Mobile Phone Use","Unknown",0,0,1
2023,"WA","65 and over","Non Wearing Seatbelts","Manual Detection",9,0,0
2023,"WA","65 and over","Non Wearing Seatbelts","Unknown",0,0,1
2023,"WA","65 and over","Speed Fines","Auto detection camera",112,0,0
2023,"WA","65 and over","Speed Fines","Auto detection camera",1323,0,0
2023,"WA","65 and over","Speed Fines","Auto detection camera",4878,0,0
2023,"WA","65 and over","Speed Fines","Manual Detection",348,0,0
2023,"WA","65 and over","Speed Fines","Auto detection camera",1464,0,0
2023,"WA","65 and over","Speed Fines","Unknown",0,0,5
2023,"WA","65 and over","Unlicensed Driving","Manual Detection",8,0,8
2023,"WA","Unknown","Speed Fines","Auto detection camera",3,0,0
2023,"WA","Unknown","Speed Fines","Auto detection camera",11,0,0
2023,"WA","Unknown","Speed Fines","Auto detection camera",29,0,0
2023,"WA","Unknown","Speed Fines","Auto detection camera",3,0,0
2023,"WA","Unknown","Unlicensed Driving","Manual Detection",0,0,1
2023,"ACT","0-16","Mobile Phone Use","Manual Detection",1,0,0
2023,"ACT","0-16","Speed Fines","Auto detection camera",1,0,0
2023,"ACT","0-16","Speed Fines","Auto detection camera",1,0,0
2023,"ACT","0-16","Speed Fines","Manual Detection",7,0,0
2023,"ACT","0-16","Unlicensed Driving","Manual Detection",1,1,2
2023,"ACT","17-25","Mobile Phone Use","Manual Detection",12,0,0
2023,"ACT","17-25","Non Wearing Seatbelts","Manual Detection",1,0,0
2023,"ACT","17-25","Speed Fines","Auto detection camera",538,0,0
2023,"ACT","17-25","Speed Fines","Auto detection camera",222,0,0
2023,"ACT","17-25","Speed Fines","Manual Detection",52,0,0
2023,"ACT","17-25","Unlicensed Driving","Manual Detection",2,3,15
2023,"ACT","26-39","Mobile Phone Use","Manual Detection",14,0,0
2023,"ACT","26-39","Non Wearing Seatbelts","Manual Detection",1,0,0
2023,"ACT","26-39","Speed Fines","Auto detection camera",1172,0,0
2023,"ACT","26-39","Speed Fines","Auto detection camera",532,0,0
2023,"ACT","26-39","Speed Fines","Manual Detection",55,0,0
2023,"ACT","26-39","Unlicensed Driving","Manual Detection",9,10,30
2023,"ACT","40-64","Mobile Phone Use","Manual Detection",1,0,0
2023,"ACT","40-64","Non Wearing Seatbelts","Manual Detection",2,0,0
2023,"ACT","40-64","Speed Fines","Auto detection camera",2126,0,0
2023,"ACT","40-64","Speed Fines","Auto detection camera",725,0,0
2023,"ACT","40-64","Speed Fines","Manual Detection",46,0,0
2023,"ACT","40-64","Unlicensed Driving","Manual Detection",4,6,33
2023,"ACT","65 and over","Speed Fines","Auto detection camera",697,0,0
2023,"ACT","65 and over","Speed Fines","Auto detection camera",244,0,0
2023,"ACT","Unknown","Speed Fines","Auto detection camera",61,0,0
2023,"ACT","Unknown","Speed Fines","Auto detection camera",30,0,0
2023,"NSW","0-16","Non Wearing Seatbelts","Manual Detection",1,0,0
2023,"NSW","0-16","Speed Fines","Manual Detection",4,0,0
2023,"NSW","0-16","Unlicensed Driving","Manual Detection",2,0,9
2023,"NSW","17-25","Mobile Phone Use","Manual Detection",37,0,0
2023,"NSW","17-25","Non Wearing Seatbelts","Manual Detection",70,0,4
2023,"NSW","17-25","Speed Fines","Manual Detection",1341,0,4
2023,"NSW","17-25","Unlicensed Driving","Manual Detection",37,0,168
2023,"NSW","26-39","Mobile Phone Use","Manual Detection",67,0,0
2023,"NSW","26-39","Non Wearing Seatbelts","Manual Detection",99,0,1
2023,"NSW","26-39","Speed Fines","Manual Detection",2088,0,9
2023,"NSW","26-39","Unlicensed Driving","Manual Detection",84,0,265
2023,"NSW","40-64","Mobile Phone Use","Manual Detection",51,0,0
2023,"NSW","40-64","Non Wearing Seatbelts","Manual Detection",87,0,2
2023,"NSW","40-64","Speed Fines","Manual Detection",2203,0,2
2023,"NSW","40-64","Unlicensed Driving","Manual Detection",62,0,158
2023,"NSW","65 and over","Mobile Phone Use","Manual Detection",5,0,0
2023,"NSW","65 and over","Non Wearing Seatbelts","Manual Detection",8,0,0
2023,"NSW","65 and over","Speed Fines","Manual Detection",557,0,0
2023,"NSW","65 and over","Unlicensed Driving","Manual Detection",6,0,10
2023,"NSW","0-16","Speed Fines","Manual Detection",2,0,0
2023,"NSW","0-16","Unlicensed Driving","Manual Detection",6,0,19
2023,"NSW","17-25","Mobile Phone Use","Manual Detection",283,0,3
2023,"NSW","17-25","Non Wearing Seatbelts","Manual Detection",137,0,4
2023,"NSW","17-25","Speed Fines","Manual Detection",1624,0,37
2023,"NSW","17-25","Unlicensed Driving","Manual Detection",82,0,479
2023,"NSW","26-39","Mobile Phone Use","Manual Detection",405,0,5
2023,"NSW","26-39","Non Wearing Seatbelts","Manual Detection",186,0,11
2023,"NSW","26-39","Speed Fines","Manual Detection",1835,0,26
2023,"NSW","26-39","Unlicensed Driving","Manual Detection",158,0,692
2023,"NSW","40-64","Mobile Phone Use","Manual Detection",303,0,4
2023,"NSW","40-64","Non Wearing Seatbelts","Manual Detection",137,0,3
2023,"NSW","40-64","Speed Fines","Manual Detection",1646,0,14
2023,"NSW","40-64","Unlicensed Driving","Manual Detection",134,0,454
2023,"NSW","65 and over","Mobile Phone Use","Manual Detection",23,0,0
2023,"NSW","65 and over","Non Wearing Seatbelts","Manual Detection",18,0,4
2023,"NSW","65 and over","Speed Fines","Manual Detection",207,0,0
2023,"NSW","65 and over","Unlicensed Driving","Manual Detection",7,0,14
2023,"NSW","0-16","Speed Fines","Manual Detection",2,0,1
2023,"NSW","0-16","Unlicensed Driving","Manual Detection",1,0,8
2023,"NSW","17-25","Mobile Phone Use","Manual Detection",6,0,1
2023,"NSW","17-25","Non Wearing Seatbelts","Manual Detection",20,0,1
2023,"NSW","17-25","Speed Fines","Manual Detection",306,0,1
2023,"NSW","17-25","Unlicensed Driving","Manual Detection",11,0,46
2023,"NSW","26-39","Mobile Phone Use","Manual Detection",13,0,0
2023,"NSW","26-39","Non Wearing Seatbelts","Manual Detection",43,0,0
2023,"NSW","26-39","Speed Fines","Manual Detection",575,0,5
2023,"NSW","26-39","Unlicensed Driving","Manual Detection",30,0,71
2023,"NSW","40-64","Mobile Phone Use","Manual Detection",11,0,0
2023,"NSW","40-64","Non Wearing Seatbelts","Manual Detection",27,0,0
2023,"NSW","40-64","Speed Fines","Manual Detection",712,0,2
2023,"NSW","40-64","Unlicensed Driving","Manual Detection",9,0,45
2023,"NSW","65 and over","Mobile Phone Use","Manual Detection",2,0,0
2023,"NSW","65 and over","Non Wearing Seatbelts","Manual Detection",7,0,1
2023,"NSW","65 and over","Speed Fines","Manual Detection",201,0,0
2023,"NSW","65 and over","Unlicensed Driving","Manual Detection",1,0,2
2023,"NSW","0-16","Unlicensed Driving","Manual Detection",3,0,1
2023,"NSW","17-25","Non Wearing Seatbelts","Manual Detection",3,0,0
2023,"NSW","17-25","Speed Fines","Manual Detection",27,0,0
2023,"NSW","17-25","Unlicensed Driving","Manual Detection",1,0,14
2023,"NSW","26-39","Mobile Phone Use","Manual Detection",2,0,0
2023,"NSW","26-39","Non Wearing Seatbelts","Manual Detection",1,0,0
2023,"NSW","26-39","Speed Fines","Manual Detection",38,0,1
2023,"NSW","26-39","Unlicensed Driving","Manual Detection",1,0,17
2023,"NSW","40-64","Non Wearing Seatbelts","Manual Detection",11,0,0
2023,"NSW","40-64","Speed Fines","Manual Detection",74,0,0
2023,"NSW","40-64","Unlicensed Driving","Manual Detection",2,0,7
2023,"NSW","65 and over","Non Wearing Seatbelts","Manual Detection",2,0,0
2023,"NSW","65 and over","Speed Fines","Manual Detection",15,0,0
2023,"NSW","17-25","Speed Fines","Manual Detection",3,0,0
2023,"NSW","26-39","Speed Fines","Manual Detection",6,0,0
2023,"NSW","26-39","Unlicensed Driving","Manual Detection",0,0,1
2023,"NSW","40-64","Non Wearing Seatbelts","Manual Detection",2,0,0
2023,"NSW","40-64","Speed Fines","Manual Detection",3,0,0
2023,"NSW","40-64","Unlicensed Driving","Manual Detection",0,0,1
2023,"NSW","65 and over","Non Wearing Seatbelts","Manual Detection",2,0,0
2023,"NSW","65 and over","Speed Fines","Manual Detection",1,0,0
2023,"NSW","Unknown","Mobile Phone Use","Auto detection camera",20102,0,0
2023,"NSW","Unknown","Speed Fines","Auto detection camera",43006,0,0
2023,"NSW","Unknown","Speed Fines","Auto detection camera",2996,0,0
2023,"NSW","Unknown","Speed Fines","Auto detection camera",21667,0,0
2023,"NSW","17-25","Non Wearing Seatbelts","Manual Detection",1,0,0
2023,"NSW","17-25","Speed Fines","Manual Detection",6,0,0
2023,"NSW","17-25","Unlicensed Driving","Manual Detection",0,0,1
2023,"NSW","26-39","Non Wearing Seatbelts","Manual Detection",2,0,0
2023,"NSW","26-39","Speed Fines","Manual Detection",9,0,1
2023,"NSW","26-39","Unlicensed Driving","Manual Detection",1,0,4
2023,"NSW","40-64","Non Wearing Seatbelts","Manual Detection",2,0,0
2023,"NSW","40-64","Speed Fines","Manual Detection",6,0,0
2023,"NSW","40-64","Unlicensed Driving","Manual Detection",1,0,2
2023,"NSW","65 and over","Speed Fines","Manual Detection",3,0,0
2023,"NSW","65 and over","Unlicensed Driving","Manual Detection",0,0,1
2023,"NT","0-16","Non Wearing Seatbelts","Manual Detection",0,1,1
2023,"NT","0-16","Speed Fines","Auto detection camera",2,0,0
2023,"NT","0-16","Speed Fines","Auto detection camera",2,0,0
2023,"NT","0-16","Unlicensed Driving","Manual Detection",0,16,18
2023,"NT","17-25","Mobile Phone Use","Manual Detection",4,0,0
2023,"NT","17-25","Non Wearing Seatbelts","Manual Detection",18,2,12
2023,"NT","17-25","Speed Fines","Auto detection camera",294,0,0
2023,"NT","17-25","Speed Fines","Manual Detection",51,3,7
2023,"NT","17-25","Speed Fines","Auto detection camera",61,0,0
2023,"NT","17-25","Unlicensed Driving","Manual Detection",3,22,64
2023,"NT","26-39","Mobile Phone Use","Manual Detection",6,0,0
2023,"NT","26-39","Non Wearing Seatbelts","Manual Detection",39,4,23
2023,"NT","26-39","Speed Fines","Auto detection camera",665,0,0
2023,"NT","26-39","Speed Fines","Manual Detection",73,3,7
2023,"NT","26-39","Speed Fines","Auto detection camera",241,0,0
2023,"NT","26-39","Unlicensed Driving","Manual Detection",26,19,68
2023,"NT","40-64","Mobile Phone Use","Manual Detection",5,0,0
2023,"NT","40-64","Non Wearing Seatbelts","Manual Detection",29,0,0
2023,"NT","40-64","Speed Fines","Auto detection camera",794,0,0
2023,"NT","40-64","Speed Fines","Manual Detection",72,0,0
2023,"NT","40-64","Speed Fines","Auto detection camera",382,0,0
2023,"NT","40-64","Unlicensed Driving","Manual Detection",6,0,0
2023,"NT","65 and over","Mobile Phone Use","Manual Detection",0,0,2
2023,"NT","65 and over","Non Wearing Seatbelts","Manual Detection",5,0,7
2023,"NT","65 and over","Speed Fines","Auto detection camera",199,0,0
2023,"NT","65 and over","Speed Fines","Manual Detection",14,0,2
2023,"NT","65 and over","Speed Fines","Auto detection camera",70,0,0
2023,"NT","65 and over","Unlicensed Driving","Manual Detection",2,4,29
2023,"NT","Unknown","Speed Fines","Auto detection camera",63,0,0
2023,"NT","Unknown","Speed Fines","Auto detection camera",25,0,0
2023,"SA","0-16","Mobile Phone Use","Manual Detection",0,0,0
2023,"SA","0-16","Non Wearing Seatbelts","Manual Detection",0,0,0
2023,"SA","0-16","Speed Fines","Auto detection camera",0,0,0
2023,"SA","0-16","Speed Fines","Auto detection camera",0,0,0
2023,"SA","0-16","Speed Fines","Other",0,0,0
2023,"SA","0-16","Speed Fines","Manual Detection",0,0,0
2023,"SA","0-16","Unlicensed Driving","Manual Detection",0,9,1
2023,"SA","17-25","Mobile Phone Use","Manual Detection",153,0,0
